a1,a2,a3,a4,a1_coefficients,a2_coefficients,a3_coefficient,a4_coefficients,b1,b2,b3,b1_coefficients,b2_coefficients,b3_coefficients,c1,c2,c3,c1_coefficients,c2_coefficients,c3_coefficients,ETL_stack_sequence1,ETL_stack_sequence2,ETL_stack_sequence3,ETL_thickness1,ETL_thickness2,ETL_thickness3,HTL_additives_compounds1,HTL_additives_compounds2,HTL_additives_compounds3,HTL_additives_compounds4,Perovskite_deposition_solvents1,Perovskite_deposition_solvents2,Perovskite_deposition_solvents3,HTL_stack_sequence1,HTL_stack_sequence2,Perovskite_deposition_thermal_annealing_temperature1,Perovskite_deposition_thermal_annealing_temperature2,Perovskite_deposition_thermal_annealing_temperature3,Perovskite_deposition_thermal_annealing_temperature4,Perovskite_deposition_thermal_annealing_temperature5,Perovskite_deposition_thermal_annealing_temperature6,Perovskite_deposition_thermal_annealing_temperature7,Perovskite_deposition_thermal_annealing_temperature8,Perovskite_deposition_thermal_annealing_time1,Perovskite_deposition_thermal_annealing_time2,Perovskite_deposition_thermal_annealing_time3,Perovskite_deposition_thermal_annealing_time4,Perovskite_deposition_thermal_annealing_time5,Perovskite_deposition_thermal_annealing_time6,Perovskite_deposition_thermal_annealing_time7,Perovskite_deposition_thermal_annealing_time8,JV_default_PCE
128.162,31.1,0,0,2,8,0,0,119,0,0,9,0,0,220,0,0,28,0,0,47.86,47.86,0,50,0,0,39.1,253.8,266,0,18,78,0,1787.74,0,105,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
128.162,31.1,0,0,2,10,0,0,119,0,0,11,0,0,220,0,0,34,0,0,47.86,47.86,0,50,0,0,39.1,253.8,266,0,18,78,0,1787.74,0,105,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,40,0,0,253.8,266,0,0,78,0,0,1787.74,0,130,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,40,0,0,253.8,266,0,0,78,0,0,1787.74,0,130,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,0,0,40,0,0,253.8,266,0,0,78,0,0,1787.74,0,130,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,18,78,0,56.06,0,70,100,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,70,100,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,2,1,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,2,1,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,2,1,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,2,1,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,2,1,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,2,1,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,2,1,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,2,1,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,2,1,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,35,120,120,0,0,0,0,0,15,60,5,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,2,1,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,35,120,120,0,0,0,0,0,15,60,5,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,2,1,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,35,120,120,0,0,0,0,0,15,60,5,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,2,1,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,35,120,120,0,0,0,0,0,15,60,5,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,2,1,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,35,120,120,0,0,0,0,0,15,60,5,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,1,2,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,1,2,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,1,2,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,1,2,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,1,2,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,1,2,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,1,2,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,35,120,120,0,0,0,0,0,15,60,5,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,1,2,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,35,120,120,0,0,0,0,0,15,60,5,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,1,2,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,35,120,120,0,0,0,0,0,15,60,5,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,78,0,0,1787.74,0,35,120,0,0,0,0,0,0,15,60,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,35,120,120,0,0,0,0,0,15,60,5,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,35,120,120,0,0,0,0,0,15,60,5,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,35,120,120,0,0,0,0,0,15,60,5,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,81.4,253.8,0,0,3.5,0,253.8,266,0,0,78,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,81.4,253.8,0,0,3.5,0,253.8,266,0,0,78,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,118.71,0,60,0,0,253.8,266,0,0,18,78,0,1787.74,0,60,100,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,118.71,0,60,0,0,253.8,266,0,0,18,78,0,1787.74,0,60,100,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,118.71,0,60,0,0,253.8,266,0,0,18,78,0,1787.74,0,60,100,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,1,2,0,47.86,0,0,60,0,0,253.8,266,0,0,18,78,86.1,1787.74,0,150,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,1,2,0,47.86,0,0,60,0,0,253.8,266,0,0,18,78,86.1,1787.74,0,150,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,200,0,0,253.8,266,0,0,18,78,0,1787.74,0,65,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,200,0,0,253.8,266,0,0,18,78,0,1787.74,0,65,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,200,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,200,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,200,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
253,31.1,0,0,0.85,0.15,0,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,0,200,0,253.8,266,0,0,18,78,0,63.5,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
253,31.1,0,0,0.85,0.15,0,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,0,200,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
253,31.1,0,0,0.85,0.15,0,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,0,200,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
253,31.1,0,0,0.85,0.15,0,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,0,200,0,63.5,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,150,0,253.8,266,0,0,18,78,0,157.15,0,65,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,150,0,253.8,266,0,0,18,78,0,157.15,0,65,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,12,0,30,150,0,253.8,266,0,0,18,78,0,157.15,0,65,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,12,0,30,150,0,253.8,266,0,0,18,78,0,157.15,0,65,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,150,0,0,253.8,266,0,0,18,0,0,1787.74,0,55,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,255.2,0,150,0,0,253.8,266,0,0,18,0,0,1787.74,0,55,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
167,494.5,0,0,0.17,0.83,0,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,118.71,720.64,0,6,10,0,253.8,266,0,0,18,78,0,157.15,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
167,494.5,0,0,0.17,0.83,0,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,118.71,720.64,0,6,10,0,253.8,266,0,0,18,78,0,157.15,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
167,494.5,0,0,0.17,0.83,0,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,118.71,720.64,0,6,10,0,253.8,266,0,0,18,78,0,157.15,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
167,494.5,0,0,0.17,0.83,0,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,118.71,720.64,0,6,10,0,253.8,266,0,0,18,78,0,157.15,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
167,494.5,0,0,0.17,0.83,0,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,118.71,720.64,0,6,10,0,253.8,266,0,0,18,78,0,157.15,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
167,494.5,0,0,0.17,0.83,0,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,118.71,720.64,0,6,10,0,253.8,266,0,0,18,78,0,157.15,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
167,494.5,0,0,0.17,0.83,0,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,181.4,118.71,720.64,2,4,10,253.8,266,0,0,18,78,0,157.15,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
167,494.5,0,0,0.17,0.83,0,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,181.4,118.71,720.64,2,4,10,253.8,266,0,0,18,78,0,157.15,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
167,494.5,0,0,0.17,0.83,0,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,181.4,118.71,720.64,2,4,10,253.8,266,0,0,18,78,0,157.15,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
167,494.5,0,0,0.17,0.83,0,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,181.4,118.71,720.64,2,4,10,253.8,266,0,0,18,78,0,157.15,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
167,494.5,0,0,0.17,0.83,0,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,181.4,118.71,720.64,2,4,10,253.8,266,0,0,18,78,0,157.15,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
167,494.5,0,0,0.17,0.83,0,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,181.4,118.71,720.64,2,4,10,253.8,266,0,0,18,78,0,157.15,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
167,494.5,0,0,0.17,0.83,0,0,119,0,0,1,0,0,196,253.8,0,1.5,1.5,0,181.4,118.71,910.9,2,4,0,253.8,266,0,0,18,78,0,157.15,0,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,10,0,0,253.8,266,0,0,86.1,0,0,1787.74,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,2.4,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,2.3,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,0.8,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
167,494.5,31.1,0,0.1,0.765,0.135,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,20,200,0,39.1,253.8,266,0,18,78,0,39.1,0,100,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0
167,494.5,31.1,0,0.1,0.765,0.135,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,20,200,0,39.1,253.8,266,0,18,78,0,39.1,0,100,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0
167,494.5,31.1,0,0.1,0.765,0.135,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,20,200,0,39.1,253.8,266,0,18,78,0,39.1,0,100,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0
167,494.5,31.1,0,0.1,0.765,0.135,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,20,200,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,70,70,0,0,0,0,0,0,15,30,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,3,0,0,220,0,0,3,0,0,47.86,18,0,0,1,0,253.8,266,0,0,18,0,0,166.28316,0,105,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,3,0,0,220,0,0,3,0,0,47.86,18,0,0,1.5,0,253.8,266,0,0,18,0,0,166.28316,0,105,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,3,0,0,220,0,0,3,0,0,47.86,18,0,0,2.8,0,253.8,266,0,0,18,0,0,166.28316,0,105,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,3,0,0,220,0,0,3,0,0,47.86,18,0,0,4,0,253.8,266,0,0,18,0,0,166.28316,0,105,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,3,0,0,220,0,0,3,0,0,47.86,18,0,0,10,0,253.8,266,0,0,18,0,0,166.28316,0,105,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,45,0,0,253.8,0,0,0,18,0,0,166.28316,0,95,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,45,0,0,266,253.8,0,0,18,0,0,166.28316,0,95,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,45,0,0,266,0,0,0,18,0,0,166.28316,0,95,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,45,0,0,266,253.8,0,0,18,0,0,166.28316,0,95,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,45,0,0,266,253.8,0,0,18,0,0,166.28316,0,95,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,100,0,0,253.8,266,0,0,18,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,100,0,0,107.87,253.8,266,0,18,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,100,0,0,107.87,253.8,266,0,18,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,100,0,0,107.87,253.8,266,0,18,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,100,0,0,107.87,253.8,266,0,18,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,900,0,0,253.8,266,0,0,86.1,0,0,1787.74,0,105,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,300,0,0,253.8,266,0,0,86.1,0,0,1787.74,0,105,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,900,0,0,253.8,266,0,0,86.1,0,0,1787.74,0,105,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,1200,0,0,253.8,266,0,0,86.1,0,0,1787.74,0,105,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,900,0,0,253.8,266,0,0,86.1,0,0,1787.74,0,105,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,900,0,0,253.8,266,0,0,86.1,0,0,1787.74,0,105,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,81.4,101.96,47.86,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,70,25,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,81.4,101.96,47.86,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,70,25,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,81.4,101.96,47.86,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,70,25,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,81.4,101.96,47.86,50,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,70,25,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0
